NAME                                               VERSION                                             TYPE   
micromark-extension-gfm-strikethrough              1.0.4                                               npm     
micromark-extension-gfm-table                      1.0.5                                               npm     
micromark-extension-gfm-tagfilter                  1.0.1                                               npm     
micromark-extension-gfm-task-list-item             1.0.3                                               npm     
micromark-factory-destination                      1.0.0                                               npm     
micromark-factory-label                            1.0.2                                               npm     
micromark-factory-space                            1.0.0                                               npm     
micromark-factory-title                            1.0.2                                               npm     
micromark-factory-whitespace                       1.0.0                                               npm     
micromark-util-character                           1.1.0                                               npm     
micromark-util-chunked                             1.0.0                                               npm     
micromark-util-classify-character                  1.0.0                                               npm     
micromark-util-combine-extensions                  1.0.0                                               npm     
micromark-util-decode-numeric-character-reference  1.0.0                                               npm     
micromark-util-decode-string                       1.0.2                                               npm     
micromark-util-encode                              1.0.1                                               npm     
micromark-util-html-tag-name                       1.1.0                                               npm     
micromark-util-normalize-identifier                1.0.0                                               npm     
micromark-util-resolve-all                         1.0.0                                               npm     
micromark-util-sanitize-uri                        1.1.0                                               npm     
micromark-util-subtokenize                         1.0.2                                               npm     
micromark-util-symbol                              1.0.1                                               npm     
micromark-util-types                               1.0.2                                               npm     
mime-db                                            1.52.0                                              npm     
mime-types                                         2.1.35                                              npm     
minimatch                                          3.1.2                                               npm     
minimatch                                          5.1.0                                               npm     
minimist                                           1.2.8                                               npm     
minipass                                           3.3.4                                               npm     
minipass-collect                                   1.0.2                                               npm     
minipass-fetch                                     2.1.2                                               npm     
minipass-fetch                                     3.0.0                                               npm     
minipass-flush                                     1.0.5                                               npm     
minipass-json-stream                               1.0.1                                               npm     
minipass-pipeline                                  1.2.4                                               npm     
minipass-sized                                     1.0.3                                               npm     
minizlib                                           2.1.2                                               npm     
mkdirp                                             1.0.4                                               npm     
monorepo-symlink-test                              0.0.0                                               npm     
mri                                                1.2.0                                               npm     
ms                                                 2.1.2                                               npm     
ms                                                 2.1.3                                               npm     
multipipe                                          1.0.2                                               npm     
musl                                               1.2.3-r4                                            apk     
musl-utils                                         1.2.3-r4                                            apk     
mute-stream                                        0.0.8                                               npm     
mylib                                              0.0.0                                               npm     
nanoid                                             3.3.6                                               npm     
ncurses-libs                                       6.3_p20221119-r0                                    apk     
ncurses-terminfo-base                              6.3_p20221119-r0                                    apk     
negotiator                                         0.6.3                                               npm     
netcat-openbsd                                     1.130-r4                                            apk     
next                                               13.2.4                                              npm     
next-auth                                          4.20.1                                              npm     
nghttp2-libs                                       1.51.0-r0                                           apk     
node                                               19.7.0                                              binary  
node-gyp                                           9.3.0                                               npm     
nodejs-current                                     19.7.0-r0                                           apk     
nodemailer                                         6.9.1                                               npm     
nopt                                               6.0.0                                               npm     
nopt                                               7.0.0                                               npm     
normalize-package-data                             5.0.0                                               npm     
npm                                                9.1.2                                               npm     
npm                                                9.1.2-r0                                            apk     
npm-audit-report                                   4.0.0                                               npm     
npm-bundled                                        3.0.0                                               npm     
npm-init                                           0.0.0                                               npm     
npm-install-checks                                 6.0.0                                               npm     
npm-normalize-package-bin                          3.0.0                                               npm     
npm-package-arg                                    10.0.0                                              npm     
npm-packlist                                       7.0.2                                               npm     
npm-pick-manifest                                  8.0.1                                               npm     
npm-profile                                        7.0.1                                               npm     
npm-registry-fetch                                 14.0.2                                              npm     
npm-user-validate                                  1.0.1                                               npm     
npmlog                                             6.0.2                                               npm     
npmlog                                             7.0.1                                               npm     
oauth                                              0.9.15                                              npm     
object-assign                                      4.1.1                                               npm     
object-hash                                        2.2.0                                               npm     
object-keys                                        0.4.0                                               npm     
oidc-token-hash                                    5.0.1                                               npm     
once                                               1.4.0                                               npm     
oniguruma                                          6.9.8-r0                                            apk     
openai                                             3.2.1                                               npm     
openid-client                                      5.4.0                                               npm     
p-map                                              4.0.0                                               npm     
pacote                                             15.0.6                                              npm     
parent-module                                      1.0.1                                               npm     
parse-conflict-json                                3.0.0                                               npm     
parse-json                                         5.2.0                                               npm     
path-is-absolute                                   1.0.1                                               npm     
path-parse                                         1.0.7                                               npm     
path-type                                          4.0.0                                               npm     
picocolors                                         1.0.0                                               npm     
postcss                                            8.4.14                                              npm     
postcss-selector-parser                            6.0.10                                              npm     
preact                                             10.13.2                                             npm     
preact-compat                                      4.0.0                                               npm     
preact-debug                                       1.0.0                                               npm     
preact-devtools                                    1.0.0                                               npm     
preact-hooks                                       0.1.0                                               npm     
preact-render-to-string                            5.2.6                                               npm     
pretty-format                                      3.8.0                                               npm     
prism-react-renderer                               1.3.5                                               npm     
prisma                                             4.11.0                                              npm     
proc-log                                           3.0.0                                               npm     
process                                            0.11.10                                             npm     
process-nextick-args                               2.0.1                                               npm     
procps                                             3.3.17-r2                                           apk     
promise-all-reject-late                            1.0.1                                               npm     
promise-call-limit                                 1.0.1                                               npm     
promise-inflight                                   1.0.1                                               npm     
promise-retry                                      2.0.1                                               npm     
promzard                                           0.3.0                                               npm     
prop-types                                         15.8.1                                              npm     
property-information                               6.2.0                                               npm     
qrcode-terminal                                    0.12.0                                              npm     
react                                              18.2.0                                              npm     
react                                              18.3.0-next-3706edb81-20230308                      npm     
react-dom                                          18.2.0                                              npm     
react-dom                                          18.3.0-next-3706edb81-20230308                      npm     
react-is                                           16.13.1                                             npm     
react-is                                           18.2.0                                              npm     
react-markdown                                     8.0.6                                               npm     
react-property                                     2.0.0                                               npm     
react-refresh                                      0.12.0                                              npm     
react-remove-scroll                                2.5.5                                               npm     
react-remove-scroll-bar                            2.3.4                                               npm     
react-server-dom-webpack                           18.3.0-next-3706edb81-20230308                      npm     
react-ssr-prepass                                  1.5.0                                               npm     
react-style-singleton                              2.2.1                                               npm     
react-textarea-autosize                            8.3.4                                               npm     
react-transition-group                             4.4.2                                               npm     
read                                               1.0.7                                               npm     
read-cmd-shim                                      4.0.0                                               npm     
read-package-json                                  6.0.0                                               npm     
read-package-json-fast                             3.0.1                                               npm     
readable-stream                                    1.0.34                                              npm     
readable-stream                                    2.3.8                                               npm     
readable-stream                                    3.6.0                                               npm     
readable-stream                                    4.2.0                                               npm     
readline                                           8.2.0-r0                                            apk     
regenerator-runtime                                0.13.11                                             npm     
regenerator-runtime                                0.13.4                                              npm     
remark-gfm                                         3.0.1                                               npm     
remark-parse                                       10.0.1                                              npm     
remark-rehype                                      10.1.0                                              npm     
resolve                                            1.22.1                                              npm     
resolve-from                                       4.0.0                                               npm     
retry                                              0.12.0                                              npm     
rimraf                                             3.0.2                                               npm     
sade                                               1.8.1                                               npm     
safe-buffer                                        5.1.2                                               npm     
safe-buffer                                        5.2.1                                               npm     
safer-buffer                                       2.1.2                                               npm     
scanelf                                            1.3.5-r1                                            apk     
scheduler                                          0.23.0                                              npm     
semver                                             7.3.8                                               npm     
server-only                                        0.0.1                                               npm     
set-blocking                                       2.0.0                                               npm     
shadow                                             4.13-r0                                             apk     
signal-exit                                        3.0.7                                               npm     
skalibs                                            2.12.0.1-r0                                         apk     
smart-buffer                                       4.2.0                                               npm     
socks                                              2.7.0                                               npm     
socks-proxy-agent                                  7.0.0                                               npm     
source-map                                         0.5.7                                               npm     
source-map-js                                      1.0.2                                               npm     
space-separated-tokens                             2.0.2                                               npm     
spdx-correct                                       3.1.1                                               npm     
spdx-exceptions                                    2.3.0                                               npm     
spdx-expression-parse                              3.0.1                                               npm     
spdx-license-ids                                   3.0.11                                              npm     
ssl_client                                         1.35.0-r29                                          apk     
ssri                                               10.0.0                                              npm     
ssri                                               9.0.1                                               npm     
string-template                                    1.0.0                                               npm     
string-width                                       4.2.3                                               npm     
string_decoder                                     0.10.31                                             npm     
string_decoder                                     1.1.1                                               npm     
string_decoder                                     1.3.0                                               npm     
strip-ansi                                         6.0.1                                               npm     
style-to-js                                        1.1.0                                               npm     
style-to-object                                    0.3.0                                               npm     
style-to-object                                    0.4.1                                               npm     
styled-jsx                                         5.1.1                                               npm     
stylis                                             4.1.3                                               npm     
superjson                                          1.9.1                                               npm     
supports-color                                     5.5.0                                               npm     
supports-color                                     7.2.0                                               npm     
supports-preserve-symlinks-flag                    1.0.0                                               npm     
tabbable                                           6.1.1                                               npm     
tar                                                6.1.12                                              npm     
test-utils                                         0.1.0                                               npm     
text-table                                         0.2.0                                               npm     
through                                            2.3.8                                               npm     
through2                                           0.4.2                                               npm     
tiny-relative-date                                 1.3.0                                               npm     
to-fast-properties                                 2.0.0                                               npm     
treeverse                                          3.0.0                                               npm     
trim-lines                                         3.0.1                                               npm     
trough                                             2.1.0                                               npm     
tslib                                              2.5.0                                               npm     
tzdata                                             2022f-r1                                            apk     
unified                                            10.1.2                                              npm     
unique-filename                                    2.0.1                                               npm     
unique-filename                                    3.0.0                                               npm     
unique-slug                                        3.0.0                                               npm     
unique-slug                                        4.0.0                                               npm     
unist-util-generated                               2.0.1                                               npm     
unist-util-is                                      5.2.1                                               npm     
unist-util-position                                4.0.4                                               npm     
unist-util-stringify-position                      3.0.3                                               npm     
unist-util-visit                                   4.1.2                                               npm     
unist-util-visit-parents                           5.1.3                                               npm     
use-callback-ref                                   1.3.0                                               npm     
use-composed-ref                                   1.3.0                                               npm     
use-isomorphic-layout-effect                       1.1.2                                               npm     
use-latest                                         1.2.1                                               npm     
use-sidecar                                        1.1.2                                               npm     
use-sync-external-store                            1.2.0                                               npm     
util-deprecate                                     1.0.2                                               npm     
utmps-libs                                         0.1.2.0-r1                                          apk     
